bag,attempt_index,trigger_robot,trigger_topic,trigger_record_time_ns,robot_0_map_index,robot_1_map_index,robot_0_map_time_ns,robot_1_map_time_ns,map_pair_time_gap_s,candidate_found,legacy_replay_publish,legacy_replay_reject,matcher_error,raw_match_count,filtered_match_count,ransac_inlier_count,ransac_inlier_ratio,feature_residual_median_px,feature_residual_p90_px,legacy_visual_inlier_ratio,legacy_blend_weight,h00,h01,h02,h10,h11,h12,determinant,singular_value_min,singular_value_max,isotropic_scale,anisotropy,orthogonality_error,occupancy_iou,occupancy_overlap,occupancy_chamfer_median_px,warped_occupied_cells,target_occupied_cells,structure_se2_pass,legacy_candidate_gate_accept,legacy_candidate_gate_reasons,estimate_x_0_from_1_m,estimate_y_0_from_1_m,estimate_yaw_0_from_1_deg,reference_x_0_from_1_m,reference_y_0_from_1_m,reference_yaw_0_from_1_deg,translation_error_m,yaw_error_deg,within_0p25m_5deg,within_0p50m_10deg,replay_output_height,replay_output_width,replay_output_sha256,legacy_output_verified_exact,recorded_output_index,recorded_output_time_ns,recorded_output_delay_s,replay_hash_multiplicity,recorded_hash_multiplicity,legacy_candidate_consensus_support,legacy_gated_counterfactual_commit,legacy_gated_counterfactual_reject,legacy_gated_counterfactual_reason,rigid_candidate_found,rigid_input_correspondence_count,rigid_inlier_count,rigid_inlier_ratio,rigid_inlier_residual_median_px,rigid_inlier_residual_p90_px,rigid_source_minor_spread_px,rigid_target_minor_spread_px,rigid_estimator_reject_reason,rigid_h00,rigid_h01,rigid_h02,rigid_h10,rigid_h11,rigid_h12,rigid_occupancy_iou,rigid_occupancy_overlap,rigid_occupancy_chamfer_median_px,rigid_local_gate_accept,rigid_local_gate_reasons,rigid_estimate_x_0_from_1_m,rigid_estimate_y_0_from_1_m,rigid_estimate_yaw_0_from_1_deg,rigid_translation_error_m,rigid_yaw_error_deg,rigid_within_0p25m_5deg,rigid_within_0p50m_10deg,rigid_consensus_support,rigid_gated_counterfactual_commit,rigid_gated_counterfactual_reject,rigid_gated_counterfactual_reason
sense5-1,11,robot_0,/robot_0/predicted_map,1746446679369715023,6,5,1746446679369715023,1746446678366288899,1.003426124,1,1,0,,287,50,50,0.17421602787456447,4.041853904724121,5.727058410644531,0.24,0.3,-0.02296007052063942,0.03705816715955734,177.04632568359375,-0.03705816715955734,-0.02296007052063942,277.2841796875,0.0019004725915384292,0.043594410095084773,0.04359441009508478,0.043594410095084773,7.958467483299632e-17,3.1417074095263494e-16,0.0,0.0,inf,0,4051,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-4.161262139655913,2.9412063875508427,-121.78104818761709,5.603696473457374,-0.579509639885497,146.51241559907237,10.380262909081951,91.70653621331059,0,0,534,534,9617114d8e4aa31b60553da17b2843420e8d6a983ddcf97f5aa14809a7fe1d60,1,12,1746446679773771850,0.404056827,1,1,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,155,7,0.04516129032258064,1.441494697918151,2.5824537448888307,1.7548769390287198,1.2402826448436735,,0.8899087757409943,0.4561385434921765,-98.88176685516243,-0.4561385434921763,0.8899087757409945,144.81694179706994,0.13463626492942454,0.24487780794865466,5.189300060272217,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-0.10437343179484411,-0.14200156053678967,-27.138214076276338,5.724812255676291,173.6506296753487,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,12,robot_1,/robot_1/predicted_map,1746446679378748950,6,6,1746446679369715023,1746446679378748950,0.009033927,1,1,0,,287,35,35,0.12195121951219512,2.639692783355713,4.550550937652588,0.6,0.6,0.01622844487428665,0.011966986581683159,199.5675506591797,-0.011966986581683159,0.01622844487428665,288.5970458984375,0.0004065711908839454,0.020163610561701132,0.020163610561701132,0.020163610561701132,0.0,3.1408621051322653e-16,0.0,0.0,77.06002807617188,1151,4251,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-3.215504068862847,3.752557865316821,-36.405363652417,5.603696473457374,-0.579509639885497,146.51241559907237,9.825736973646869,177.08222074851062,0,0,534,534,b8ac020006ebdc1cf3680e2fcfa42189dcc836e61db6050dd4b2fa6168af7c8e,1,13,1746446680185430486,0.806681536,2,2,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,161,10,0.062111801242236024,1.4074951490981302,2.439857775064931,2.6171537643045846,2.2588136990013497,,0.7667153172881446,0.6419872446051714,-16.221147135080514,-0.6419872446051714,0.7667153172881443,336.8321701843989,0.026709785603066236,0.05245824511879558,93.46371459960938,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-0.274389194859606,2.1942782886811636,-39.94016343819993,6.499676191683368,173.54742096272773,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,13,robot_0,/robot_0/predicted_map,1746446680355574737,7,6,1746446680355574737,1746446679378748950,0.976825787,1,1,0,,326,42,42,0.12883435582822086,2.7868988513946533,4.978190898895264,0.5714285714285714,0.5714285714285714,-0.00502328434959054,0.014683195389807224,206.77809143066406,-0.014683195389807224,-0.00502328434959054,212.5081329345703,0.00024082961251209703,0.015518685914474119,0.015518685914474119,0.015518685914474107,0.0,2.1982132708878524e-15,0.0,0.0,inf,0,4251,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-4.627407573643608,3.6552747086769344,-108.88638753643448,5.603696473457374,-0.579509639885497,146.51241559907237,11.07288979902877,104.60119686449313,0,0,534,534,b8ac020006ebdc1cf3680e2fcfa42189dcc836e61db6050dd4b2fa6168af7c8e,1,14,1746446680769542097,0.41396736,2,2,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,176,8,0.045454545454545456,1.2876928335210802,1.7505088085018061,2.734479815394936,1.9999419030508487,,0.527947661367992,-0.8492769082319782,284.26063245762316,0.8492769082319782,0.527947661367992,-67.13746373409401,0.06728402297503223,0.13502705245824512,19.100000381469727,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.1891427335478289,0.42389057635631405,58.13310882942614,5.5067417041588715,88.37930676964622,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,14,robot_1,/robot_1/predicted_map,1746446680356034796,7,7,1746446680355574737,1746446680356034796,0.000460059,1,1,0,,307,33,33,0.10749185667752444,2.486071825027466,4.42997932434082,0.696969696969697,0.696969696969697,0.25676098465919495,-0.34018224477767944,209.12620544433594,0.34018224477767944,0.25676098465919495,87.35594177246094,0.18165016290514036,0.4262043675340978,0.42620436753409785,0.42620436753409785,6.512269167070037e-17,1.2538483260903912e-17,0.0,0.0,151.69760131835938,3856,5148,0,0,scale|low_occupancy_iou|large_occupancy_chamfer,-1.342341600061409,2.274868156860756,52.955414814406765,5.603696473457374,-0.579509639885497,146.51241559907237,7.5096549538131585,93.55700078466559,0,0,534,534,9f8d578d1f54e09854e6963a3c39c882ee520ced4e520b5c619b2cbc45f4daee,1,15,1746446681170035248,0.814000452,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer,1,169,7,0.04142011834319527,1.424283067055979,2.470803914060453,3.4646888221849492,3.3837933954415895,,-0.1814807485196214,0.983394497603458,-19.31505168919807,-0.9833944976034578,-0.1814807485196216,603.0082547635279,0.06993156544054747,0.13462330177027584,21.010000228881836,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.5328342278690181,-0.7622736718466671,-100.45602110598614,5.074154767556079,113.03156329494148,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,15,robot_0,/robot_0/predicted_map,1746446681451401337,8,7,1746446681451401337,1746446680356034796,1.095366541,1,1,0,,292,29,29,0.09931506849315068,3.2899022102355957,6.546475887298584,0.4827586206896552,0.4827586206896552,0.2052069902420044,0.02219902165234089,139.43829345703125,-0.02219902165234089,0.2052069902420044,168.71295166015625,0.0426027054065032,0.20640422817012052,0.20640422817012055,0.20640422817012058,6.723596667979222e-17,4.710819443351624e-16,0.0,0.0,102.18513488769531,5012,5148,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-2.496136038157357,2.0049036226239227,-6.174171913497095,5.603696473457374,-0.579509639885497,146.51241559907237,8.502145530843706,152.68658751256945,0,0,534,534,ef8def949505bf3317b25a07ff460538cd27672f2a1f4abe5a477f0bdca2056e,1,16,1746446681867319469,0.415918132,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,158,4,0.02531645569620253,1.846067993541973,2.046427406904672,0.5372620427687638,0.42234043347418676,,-0.9964203239574022,0.08453719894002273,677.7018569773782,-0.08453719894002273,-0.9964203239574022,647.807908242717,0.019224931700900536,0.03857868020304569,43.36820983886719,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,3.631901308054574,-1.3749021231664194,-175.1505874648372,2.1261762337035113,38.33699693609046,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,16,robot_1,/robot_1/predicted_map,1746446681452313370,8,8,1746446681451401337,1746446681452313370,0.000912033,1,1,0,,291,29,29,0.09965635738831616,2.6259140968322754,4.9464311599731445,0.6896551724137931,0.6896551724137931,-0.16288354992866516,0.4194040596485138,117.69998931884766,-0.4194040596485138,-0.16288354992866516,398.2814025878906,0.20243081608701807,0.4499231224187284,0.44992312241872845,0.4499231224187284,6.168959591678358e-17,3.1350256635573964e-17,0.0,0.0,111.06804656982422,3943,4723,0,0,scale|low_occupancy_iou|large_occupancy_chamfer,-2.4126592395796456,1.5206095795975565,-111.22462836359765,5.603696473457374,-0.579509639885497,146.51241559907237,8.286884797919141,102.26295603732997,0,0,534,534,527ac4b97806c4b69c462a01f9fbacf3d3c84b327071026e905e8f4748697845,1,17,1746446682270594142,0.818280772,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer,1,173,5,0.028901734104046242,1.464860960727555,2.0677633793744947,2.429412444651822,3.116975415844028,,-0.5685931893963144,-0.8226188576565255,656.2317148370577,0.8226188576565254,-0.5685931893963143,196.8405210118655,0.058459198087580135,0.11391065001058649,15.567899703979492,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1.0145326881399337,-1.0323938687125052,124.65218272340206,4.611456209614197,21.860232875670306,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,17,robot_0,/robot_0/predicted_map,1746446682345692861,9,8,1746446682345692861,1746446681452313370,0.893379491,1,1,0,,277,26,26,0.09386281588447654,2.4393022060394287,4.756600379943848,0.6153846153846154,0.6153846153846154,-0.8112949728965759,-0.3402039706707001,525.3444213867188,0.3402039706707001,-0.8112949728965759,371.560791015625,0.7739382747073664,0.8797376169673355,0.8797376169673357,0.8797376169673355,6.309966762887546e-17,2.0011367167471633e-17,0.05522827687776141,0.11115816218505187,16.235000610351562,5308,4723,0,0,scale|low_occupancy_iou|large_occupancy_chamfer,0.07959005355727103,0.4829193359520656,157.25001477247562,5.603696473457374,-0.579509639885497,146.51241559907237,5.625345062045597,10.737599173403247,0,0,612,622,6ea710653f3c2cccad7e8dc91c4c76b55fbedb13f0d963119ae8ffdc7348abdf,1,18,1746446682883218791,0.53752593,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer,1,173,6,0.03468208092485549,1.554855142830403,2.102917575147971,0.6343781691706345,0.7750737139058391,,-0.6051720355696859,0.7960947226080838,191.88733708282737,-0.7960947226080839,-0.6051720355696862,486.7574487685975,0.015091664134508255,0.03154774507728139,76.28762817382812,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-1.242893062554444,1.2974392354058524,-127.24122244033042,7.099205966520762,86.24636196059726,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,18,robot_1,/robot_1/predicted_map,1746446682351499567,9,9,1746446682345692861,1746446682351499567,0.005806706,1,1,0,,302,30,30,0.09933774834437085,2.6874871253967285,5.186460971832275,0.5,0.5,-0.8202270269393921,-0.3833669424057007,536.5391845703125,0.3833669424057007,-0.8202270269393921,360.2424621582031,0.8197425882513301,0.9053963707964209,0.9053963707964209,0.9053963707964209,0.0,3.037762491645981e-17,0.0496469077680291,0.10311111111111111,15.982199668884277,5310,4500,0,0,scale|low_occupancy_iou|large_occupancy_chamfer,0.240984403461108,0.4817179787722175,154.94902433782386,5.603696473457374,-0.579509639885497,146.51241559907237,5.46670694333303,8.436608738751488,0,0,640,640,86ac8e27485ee36c0bf17d8484b428aa0d8877a9eeef08929f6083eef893f1da,1,19,1746446683478737294,1.127237727,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer,1,187,10,0.053475935828877004,1.4639438505253568,2.183714874005055,3.063509080684319,3.59004916665442,,-0.9557004422258282,-0.29434106871002025,533.2003266964948,0.2943410687100202,-0.9557004422258283,408.8766936488894,0.1078243197470927,0.21222222222222223,9.550000190734863,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.37495059067188247,0.3494348897434059,162.88197081786106,5.31062345171202,16.369555218788697,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,19,robot_0,/robot_0/predicted_map,1746446683351501235,10,9,1746446683351501235,1746446682351499567,1.000001668,1,1,0,,320,26,26,0.08125,4.372237205505371,6.067442893981934,0.2692307692307692,0.3,2.670576350283227e-06,-0.018925100564956665,313.08453369140625,0.018925100564956665,2.670576350283227e-06,183.82046508789062,0.0003581594385257013,0.01892510075338309,0.01892510075338309,0.018925100753383092,0.0,4.710277376106154e-16,0.0,0.0,156.39865112304688,4314,4500,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-2.1126360836917852,2.21603097548971,89.99191482485402,5.603696473457374,-0.579509639885497,146.51241559907237,8.207121021694055,56.52050077421834,0,0,534,534,87283027cbca701d070b8f569a155e3d8c400e02141f809894004fd8ee04022d,1,20,1746446683900889698,0.549388463,1,1,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,196,4,0.02040816326530612,0.8113588523367227,1.3112249109304992,12.82163568554388,12.69072220935346,,0.9086663616840966,0.41752298516822545,-94.21111919129964,-0.4175229851682254,0.9086663616840966,131.89799280940474,0.11627651390262667,0.2351111111111111,6.684999942779541,0,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer,-0.13714929219981356,-0.3464253524387681,-24.678301670225096,5.7455755490741405,171.19071726929747,0,0,0,0,1,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer
sense5-1,20,robot_1,/robot_1/predicted_map,1746446683360687314,10,10,1746446683351501235,1746446683360687314,0.009186079,1,1,0,,310,24,24,0.07741935483870968,2.531059741973877,5.477771282196045,0.7083333333333334,0.7,-0.0029083658009767532,-0.006625645328313112,231.95889282226562,0.006625645328313112,-0.0029083658009767532,225.41978454589844,5.2357767648888554e-05,0.0072358667517366925,0.007235866751736693,0.007235866751736695,5.993488878027132e-17,9.42765279166298e-16,0.0,0.0,inf,0,5166,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-2.616195332093542,3.7872828631977766,113.69935357416674,5.603696473457374,-0.579509639885497,146.51241559907237,9.307819189259499,32.81306202490562,0,0,534,534,b7a3a42d25bdf50c72a2befa872d208f04b17c960a90938c88289aa1bcc1b4ba,1,21,1746446684328138264,0.96745095,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,202,10,0.04950495049504951,1.3241894778868388,2.1656400307012476,3.955544587511522,3.881870047754681,,-0.9463892696936871,-0.3230284046467891,533.1527953045286,0.3230284046467889,-0.946389269693687,407.0924958819503,0.07856218261475655,0.1527293844367015,12.288599967956543,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.3547513039972071,0.35231646936301386,161.15383080957426,5.331015408895048,14.64141521050191,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,21,robot_0,/robot_0/predicted_map,1746446684365401263,11,10,1746446684365401263,1746446683360687314,1.004713949,1,1,0,,334,34,34,0.10179640718562874,3.4719126224517822,5.861539840698242,0.29411764705882354,0.3,0.10494662821292877,0.08837977796792984,140.74746704101562,-0.08837977796792984,0.10494662821292877,213.6269073486328,0.018824779926923274,0.13720342534690333,0.13720342534690333,0.13720342534690333,0.0,1.6010351017030613e-16,0.0066186716209939616,0.01627176705680845,45.78380584716797,3503,5166,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-3.190039638034943,2.097277233567702,-40.10207983513405,5.603696473457374,-0.579509639885497,146.51241559907237,9.192115249737427,173.38550456579358,0,0,534,534,53864000f9a06b71465c3011fe7fd8867a4a02eb6bb54867f39d7943dd642053,1,22,1746446684776777704,0.411376441,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,189,7,0.037037037037037035,1.151837812436224,1.8503391908823739,2.7020411947701315,2.530145997231227,,0.4882865311143783,0.8726833695747199,-149.31188621830563,-0.8726833695747199,0.4882865311143783,396.9033361140845,0.07632743362831858,0.14692218350754935,22.920000076293945,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.764036672564448,-0.32863411160366235,-60.77197767438962,4.84615780996344,152.71560672653803,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,22,robot_1,/robot_1/predicted_map,1746446684381016340,11,11,1746446684365401263,1746446684381016340,0.015615077,1,1,0,,344,44,44,0.12790697674418605,3.0382909774780273,4.774287700653076,0.5,0.5,0.011441138572990894,-0.014409475959837437,185.32484436035156,0.014409475959837437,0.011441138572990894,216.45591735839844,0.000338532649283513,0.018399256758997444,0.018399256758997447,0.01839925675899744,9.428225817483132e-17,6.28247937978761e-16,0.0,0.0,197.4249267578125,1857,4419,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-2.2101420059406838,3.3383254122529076,51.550389072564585,5.603696473457374,-0.579509639885497,146.51241559907237,8.741024154976698,94.96202652650778,0,0,534,534,83e158fe611beb38c275d3ef4eca6a65d5afc06e451bad617995985d23dd4cc3,1,23,1746446685180752596,0.799736256,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,207,5,0.024154589371980676,1.2193326854454039,1.5072783855011236,1.493695759560242,0.99168331257244,,-0.9780048839562943,0.20858199097150004,447.0732800294787,-0.20858199097150001,-0.9780048839562945,464.04141893819934,0.01240846216436127,0.02760805612129441,62.07505798339844,0,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.5162795948150015,1.8729750595149965,-167.9607337683399,5.647697911351919,45.526850632587724,0,0,0,0,1,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,23,robot_0,/robot_0/predicted_map,1746446685368789008,12,11,1746446685368789008,1746446684381016340,0.987772668,1,1,0,,329,29,29,0.08814589665653495,1.9059327840805054,7.321054935455322,0.6551724137931034,0.6551724137931034,1.0475716590881348,0.37558484077453613,-137.9963836669922,-0.37558484077453613,1.0475716590881348,116.19985961914062,1.238470353544301,1.1128658290846658,1.112865829084666,1.112865829084666,9.976252263386655e-17,1.1144709235588832e-16,0.027641597997287996,0.05996831862412311,21.010000228881836,5433,4419,0,0,scale|low_occupancy_iou|large_occupancy_chamfer,0.8633480197237414,-0.5415863049753962,-19.724230106367504,5.603696473457374,-0.579509639885497,146.51241559907237,4.740500146835306,166.23664570543986,0,0,757,757,813fa01162c9f2803d779ed62e09e4086349cc7bfed4cdf5d818ffb496f9ddae,1,24,1746446686178397876,0.809608868,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer,1,217,7,0.03225806451612903,1.2867741260556826,1.9561131545740262,2.2097709548472992,2.088175826678898,,0.9510384298780039,0.3090726531014704,-89.84445524773423,-0.3090726531014705,0.9510384298780035,118.299305646412,0.14563445867287544,0.2830957230142566,11.460000038146973,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.3129331318747674,-0.16270151177369607,-18.003353155559704,5.307156088932604,164.51576875463206,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,24,robot_1,/robot_1/predicted_map,1746446685377083743,12,12,1746446685368789008,1746446685377083743,0.008294735,1,1,0,,359,32,32,0.08913649025069638,2.8656415939331055,6.334560394287109,0.5,0.5,0.006823848467320204,0.009934020228683949,356.92987060546875,-0.009934020228683949,0.006823848467320204,267.7244567871094,0.00014524966580885013,0.012051956928600855,0.012051956928600857,0.012051956928600853,7.196853947677508e-17,6.280583136637238e-16,0.0,0.0,inf,0,5519,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-4.848701388585571,5.22796306075195,-55.51416134140138,5.603696473457374,-0.579509639885497,146.51241559907237,11.95739772003462,157.97342305952625,0,0,534,534,8afcf460db19cb7a8ec9ad593c38e3438b9a8faccd87270ecfffadb6a6562b21,1,25,1746446686590612704,1.213528961,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,198,5,0.025252525252525252,0.4898094312581679,0.7009936524940794,0.8210668645343826,0.8177380855388924,,0.8935720187130003,-0.4489198674297827,117.18621737781643,0.4489198674297828,0.8935720187130002,-110.71762354070916,0.04648493543758967,0.08963482109922538,23.875,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.8149793956914528,-1.0904075643115594,26.674404861434365,4.815893265020503,119.838010737638,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,25,robot_0,/robot_0/predicted_map,1746446686375302077,13,12,1746446686375302077,1746446685377083743,0.998218334,1,1,0,,349,30,30,0.08595988538681948,2.7618136405944824,6.089025497436523,0.5333333333333333,0.5333333333333333,0.7791641354560852,0.45662930607795715,-67.98535919189453,-0.45662930607795715,0.7791641354560852,192.45327758789062,0.8156070731502654,0.9031096683959625,0.9031096683959625,0.9031096683959625,0.0,1.5719250724710245e-16,0.02315497354956205,0.04837832940750136,17.190000534057617,6279,5519,0,0,scale|low_occupancy_iou|large_occupancy_chamfer,-0.2943347126740472,0.27955819773215146,-30.372444133984818,5.603696473457374,-0.579509639885497,146.51241559907237,5.960265885194039,176.8848597330572,0,0,657,657,172d7692dca18f192483012ce8c66aec2b8eb3195285e642caa700c1afd4bdfd,1,26,1746446687204612686,0.829310609,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer,1,219,8,0.0365296803652968,1.6532548147441932,2.510160862901199,2.5679291994229754,3.3885738901695115,,0.9093236975077612,0.41608942927069564,-98.1257086870819,-0.41608942927069564,0.909323697507761,154.74305462793447,0.1032258064516129,0.20003623844899437,9.550000190734863,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.22234834684896865,-0.11704940084539377,-24.587941786038446,5.4011829382501775,171.1003573851108,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,26,robot_1,/robot_1/predicted_map,1746446686375852910,13,13,1746446686375302077,1746446686375852910,0.000550833,1,1,0,,334,35,35,0.10479041916167664,2.6103246212005615,4.382641792297363,0.5428571428571428,0.5428571428571428,0.486306369304657,-0.31842413544654846,161.2019500732422,0.31842413544654846,0.486306369304657,81.48512268066406,0.33788781486115926,0.581281183990295,0.581281183990295,0.581281183990295,0.0,3.8502373847976975e-17,0.0,0.0,87.860107421875,5765,5222,0,0,scale|low_occupancy_iou|large_occupancy_chamfer,-0.6441449943484604,1.4205427748569688,33.216014349321135,5.603696473457374,-0.579509639885497,146.51241559907237,6.560162548942772,113.29640124975121,0,0,534,542,8ef5ddcc4e4904c5d0b861150f5cdc9eb16fa500051076b172bb0f2d7caa850b,1,27,1746446687624533488,1.248680578,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer,1,214,10,0.04672897196261682,1.0596797236544633,1.9999658755037644,2.5369770785919177,2.8226056223166274,,0.9714257573029323,0.23734362862403605,-12.048981765684175,-0.23734362862403605,0.9714257573029323,1.433519134174503,0.10544511668107173,0.21026426656453467,21.171499252319336,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-0.9435896468394082,-1.4373455608029282,-13.729812034010052,6.603244506168702,160.24222763308242,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense5-1,27,robot_0,/robot_0/predicted_map,1746446687372689639,14,13,1746446687372689639,1746446686375852910,0.996836729,1,1,0,,421,55,55,0.13064133016627077,3.7089455127716064,6.143510341644287,0.21818181818181817,0.3,-0.011528819799423218,0.015713538974523544,368.3110046386719,-0.015713538974523544,-0.011528819799423218,347.2018737792969,0.00037982899307144324,0.019489201960866516,0.019489201960866516,0.019489201960866516,0.0,8.224634711955257e-18,0.0,0.0,108.92971801757812,2238,5222,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-1.186075158270587,5.361700244420378,-126.26701397233877,5.603696473457374,-0.579509639885497,146.51241559907237,9.022137978350342,87.22057042858889,0,0,534,534,42a00cb000bd161b8f22b09273822d6690743be23a69243a10ecd99c6a602823,1,28,1746446688031165577,0.658475938,1,1,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,239,5,0.02092050209205021,1.6898323031372595,1.9778039030271066,1.0191155175839783,0.8997027898593987,,0.6461095880205397,-0.7632446529573124,464.52081653710866,0.7632446529573125,0.64610958802054,-386.71419073730414,0.014279405270131017,0.05815347721822542,101.9287338256836,0,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,2.449513085232933,-5.725593783437044,49.75108036892651,6.035814349287399,96.76133523014585,0,0,0,0,1,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
