bag,output_index,record_time_ns,width,height,occupied_cells,raster_sha256,exact_replay_match,matched_attempt_index,hash_multiplicity_in_recorded,startup_or_unrecovered
sense1-1,182,1746434396975890432,534,534,270679,851e6791974884f2e3da1d74b535fa445061ee21038b02f39bcdae0455974f42,1,181,4,0
sense1-1,183,1746434397430907248,534,534,271029,b64384ef4b67b9afd69b252925fa0daf88acda8b3c7b211d89c02b23ee0cf42f,1,183,3,0
sense1-1,184,1746434397873477007,534,534,271028,1504ca42d869ceb0aa2628a9a5d7038dad514dbc2e7e28714deb6eadf08e56b0,0,,1,1
sense1-1,185,1746434398624359523,711,710,474270,a125a20df24134ad1002148e29f26bb3c7e79a30504e8e29b9aaf16a4a49a7d9,1,185,1,0
sense1-1,186,1746434399085665949,534,534,271163,691c61bd87bd7f5e95ad56431da098a60508c9f7a781f24e54dc865368eb88f7,0,,1,1
sense1-1,187,1746434399773286478,627,711,420795,5905596eadc9c7a8795d833138297d55bb66d7acce4bfa32c8232d331f115df9,1,187,1,0
sense1-1,188,1746434400275417955,534,534,270854,68d5cee770876eff563b877cb542604b8dd018cf6a1f9aa04f4ae8b1f2e28d28,1,188,2,0
sense1-1,189,1746434400728622343,534,534,270854,68d5cee770876eff563b877cb542604b8dd018cf6a1f9aa04f4ae8b1f2e28d28,1,189,2,0
sense1-1,190,1746434401426877273,627,712,421765,afece2694d55f035e98d300e8818791492dafc1c83d7b72c2294d00fe32757e0,1,191,1,0
sense1-1,191,1746434402104165650,616,707,411195,d13108b98855dde207dfe3bc1398e3cb9c0a4bafcfb350729903a99842ccd8ee,0,,1,1
sense1-1,192,1746434402804364333,624,717,422692,a7e6d9bb702fea6bc08e6b8e7cc2589d726333e0978ff0a97dfbc187dc64133a,0,,2,1
sense1-1,193,1746434403500125800,624,717,422692,a7e6d9bb702fea6bc08e6b8e7cc2589d726333e0978ff0a97dfbc187dc64133a,0,,2,1
sense1-1,194,1746434403962779474,534,534,271747,2d58bc946968d52998a11a38bc41f2f06894237c84a46113b87394c22f55bcd7,1,196,2,0
sense1-1,195,1746434404417772148,534,534,271747,2d58bc946968d52998a11a38bc41f2f06894237c84a46113b87394c22f55bcd7,1,197,2,0
sense1-1,196,1746434404871109088,534,534,271973,34bbf0f0886a88e6646cf160f6c3a1d81e45c88650ceefe137563d8db474d0fd,1,198,4,0
sense1-1,197,1746434405305937629,534,534,271973,34bbf0f0886a88e6646cf160f6c3a1d81e45c88650ceefe137563d8db474d0fd,1,199,4,0
sense1-1,198,1746434405749016590,534,534,271889,2b2b7bed3842daa7a57322dbfebff18a0c28eb9eec2e8a8742b2744f560f12dd,1,200,4,0
sense1-1,199,1746434406198720584,534,534,271889,2b2b7bed3842daa7a57322dbfebff18a0c28eb9eec2e8a8742b2744f560f12dd,1,201,4,0
sense1-1,200,1746434406646722048,534,534,271889,2b2b7bed3842daa7a57322dbfebff18a0c28eb9eec2e8a8742b2744f560f12dd,1,202,4,0
sense1-1,201,1746434407094353960,534,534,271889,2b2b7bed3842daa7a57322dbfebff18a0c28eb9eec2e8a8742b2744f560f12dd,1,203,4,0
sense1-1,202,1746434407544034051,534,534,271973,34bbf0f0886a88e6646cf160f6c3a1d81e45c88650ceefe137563d8db474d0fd,1,204,4,0
sense1-1,203,1746434408008679738,534,534,271973,34bbf0f0886a88e6646cf160f6c3a1d81e45c88650ceefe137563d8db474d0fd,1,205,4,0
sense1-1,204,1746434408714563289,618,733,430331,95d978be8d4ef57c59012fb11f7d9c9c48a3f977db435cbadc86ef714e934fec,1,206,1,0
sense1-1,205,1746434409169954054,534,534,271727,134d1fddbbfc7fc470d5d001de2cc5ed8834a311f2a6db1f62a2d7e547744600,1,207,5,0
sense1-1,206,1746434409621247888,534,534,271727,134d1fddbbfc7fc470d5d001de2cc5ed8834a311f2a6db1f62a2d7e547744600,1,208,5,0
sense1-1,207,1746434410080931923,534,534,271727,134d1fddbbfc7fc470d5d001de2cc5ed8834a311f2a6db1f62a2d7e547744600,1,209,5,0
sense1-1,208,1746434410537141188,534,534,271369,aee4f1d6b991f9242b824793b908d438641e029aa31a29f153585ec1066ca76e,1,210,2,0
sense1-1,209,1746434411003368615,534,534,271369,aee4f1d6b991f9242b824793b908d438641e029aa31a29f153585ec1066ca76e,1,211,2,0
sense1-1,210,1746434411442835477,534,534,271726,f1717f2e0a27ee3fde4a9d9ea3a7f2b7fe0fe2e77c5189df4bee5f25edaf0cb8,1,212,1,0
sense1-1,211,1746434411912977203,534,534,271727,134d1fddbbfc7fc470d5d001de2cc5ed8834a311f2a6db1f62a2d7e547744600,1,220,5,0
sense1-1,212,1746434412368174255,534,534,271727,134d1fddbbfc7fc470d5d001de2cc5ed8834a311f2a6db1f62a2d7e547744600,1,221,5,0
sense1-2,0,1746434554194860880,534,534,281430,ea3f2028c3ab9c52338c7a528a81db5a67ab8ca770fce1e1566697b7b644b5a8,1,0,9,0
sense1-2,1,1746434554639345160,534,534,281430,ea3f2028c3ab9c52338c7a528a81db5a67ab8ca770fce1e1566697b7b644b5a8,1,1,9,0
sense1-2,2,1746434555202444641,534,534,281430,ea3f2028c3ab9c52338c7a528a81db5a67ab8ca770fce1e1566697b7b644b5a8,1,2,9,0
sense1-2,3,1746434555630537666,534,534,281430,ea3f2028c3ab9c52338c7a528a81db5a67ab8ca770fce1e1566697b7b644b5a8,1,3,9,0
sense1-2,4,1746434556165264016,534,534,281430,ea3f2028c3ab9c52338c7a528a81db5a67ab8ca770fce1e1566697b7b644b5a8,1,4,9,0
sense1-2,5,1746434556599296610,534,534,281430,ea3f2028c3ab9c52338c7a528a81db5a67ab8ca770fce1e1566697b7b644b5a8,1,5,9,0
sense1-2,6,1746434557161484047,534,534,281430,ea3f2028c3ab9c52338c7a528a81db5a67ab8ca770fce1e1566697b7b644b5a8,1,6,9,0
sense1-2,7,1746434557596129774,534,534,281430,ea3f2028c3ab9c52338c7a528a81db5a67ab8ca770fce1e1566697b7b644b5a8,1,7,9,0
sense1-2,8,1746434558179371277,534,534,281430,ea3f2028c3ab9c52338c7a528a81db5a67ab8ca770fce1e1566697b7b644b5a8,0,,9,1
sense1-2,9,1746434558608226516,534,534,281120,6ffead58a7dab19ab6ba420c8ed5162b8bdd82ac9c00d3f119a8001adf32df25,1,8,2,0
sense1-2,10,1746434559170674070,534,534,281120,6ffead58a7dab19ab6ba420c8ed5162b8bdd82ac9c00d3f119a8001adf32df25,1,9,2,0
sense1-2,11,1746434559611775278,534,534,281827,84e19efa0ed0ba5294d1535e1f61ac96e192dccf32517b5460ed91b9a8295129,1,10,1,0
sense1-2,12,1746434560180262385,534,534,282273,7ba7aa90be02514579660d52572183b891a66c28b0359d312d8744d115c3863a,1,11,1,0
sense1-2,13,1746434560616352120,534,534,280605,ab6260fcc713a14c1194056ea09ea44327516270a38dbd68c476a52c33ad070a,1,12,1,0
sense1-2,14,1746434561298795045,534,534,280919,523607938cda0e1c7e94c66ab4979035957de26b164a245d601b54e9cdc88fbe,1,13,1,0
sense1-2,15,1746434561740992160,534,534,281478,f10284788927b14abbae67ce9f1dccfeaa579413b188fab7c80a6cacb3709d92,1,14,1,0
sense1-2,16,1746434562187707855,534,534,280993,1bfb968443650dbf2bba66e110d97d6b8d3a16f138369a33fc53ebb76dc19577,1,15,1,0
sense1-2,17,1746434562636113589,534,534,281111,c09cd7c9c5a5cf7fe43578346564635cac04c22dc94cbbe451145b590e602b3a,1,16,1,0
sense1-2,18,1746434563186907784,534,534,281486,77fedd6ceaf54d2c8f9d04ffe518af725324e5c3420cc86821fe8d758efd2727,1,17,1,0
sense1-2,19,1746434563613662305,534,534,279603,0857c1d3f6d07787b9a0dc1d62b2886720dab9923be6ce58acef3e357e37ccce,1,18,1,0
sense1-2,20,1746434564188582734,534,534,280174,c38ebd927ea5413a4027fcce66f5dc679e8c640d13aefde6bbb8d328275ac7b6,1,19,1,0
sense1-2,21,1746434564607471958,534,534,280995,ff410c78f1297b2d8c0914c7348ca9a9dd522bf65d9b5a020d82b9b1e39c3143,1,20,1,0
sense1-2,22,1746434565173261993,534,534,279088,c1b7ebad0c43274e80a963d8d6e1a167bf06accd9cb263843ccc60d08a86a989,1,21,1,0
sense1-2,23,1746434565599937197,534,534,281145,0dcc7e5df4179e0437d6695443ff257f115861d42769cdd88ad231b45b1c177f,1,22,1,0
sense1-2,24,1746434566188111982,534,534,281113,47419333455f6d42d1ccd89ad59e4fe07cb72035d9c1de4049ad9b76e70c86e5,1,23,1,0
sense1-2,25,1746434566716849233,596,595,346783,76cdca646c36c706fb22e1bebb4caa2eaefd5c0b4d815e501f70148e00a44123,1,24,1,0
sense1-2,26,1746434567194150006,534,534,278235,88b3db8692f009be606db006c87da1549fa873f2fc3835a907d0172f1bc9f889,1,25,1,0
sense1-2,27,1746434567626415683,541,534,282155,81ddb013922e323a5d0559f07dbbd2a3d69c977102eb3ab6d0db4580667218e6,1,26,1,0
sense1-2,28,1746434568199493284,534,534,280942,a8f8ff53ef684b02617750824299d8c22c06518e8a1feabbe3330dc4ec9a5cc3,1,27,1,0
sense1-2,29,1746434568941636138,703,703,474578,92d098c278645e2f36b26303855ff53edbc0044c34d593a93d97192c46ec4bef,1,28,1,0
sense1-2,30,1746434569387211944,534,534,273173,ac4a7a05f828caf6210c905c885a6253128395966c5719cd1ba0b220d6b5994b,1,29,1,0
sense1-2,31,1746434569841432379,534,534,274367,b2bd875307bc3e036beade944acf0b2706ed857efee4956130ddfe35c8097231,1,30,1,0
sense1-2,32,1746434570306894147,534,534,274324,ab1276486942d410a0e2c3eef1c23a81bed153c964e93e2290f21981afe3eab4,1,31,1,0
sense1-2,33,1746434570977257280,680,680,444690,50a147ef2a4b774a2289fefbbc4cff32f29ff8009da6375c6b527c9f4991016a,1,32,1,0
sense1-2,34,1746434571400749827,534,534,274323,6f1c31c03999e2af312549ac89ee8d0ffd770a15f4ed9e39ded09c9ca0da7449,1,33,1,0
sense1-2,35,1746434571852148305,534,534,271958,65cd6459806cbad6789d980dbe459568b4f996cbb41f68f11d77dfc3c0c65e29,1,34,1,0
sense1-2,36,1746434572282532341,534,534,274123,edff116df92111fda8e6f875e3e2728d98190d7c4dc2df2177098c9a3b2254c3,1,35,1,0
sense1-2,37,1746434572721635807,534,537,274276,c816d413c75e8d5414f036041ceaa49bb1808afbf93522068017c5a17790d66d,1,36,1,0
sense1-2,38,1746434573335695801,622,622,371076,4dc0dcedeb59b66c7729a807e27fad79b568bba413d922860946535704b7cd85,1,37,1,0
sense1-2,39,1746434573955954351,663,623,394606,6be42178444f9d560add2250dad88d00b17c0263a7cf75848218e942c11172ab,0,,1,1
sense1-2,40,1746434574388524915,534,534,273402,5d0e64768368ee6a02a2992d170ae3515ca0767f90c0c6c15763123cc80f283d,1,39,5,0
sense1-2,41,1746434574811371349,534,534,273402,5d0e64768368ee6a02a2992d170ae3515ca0767f90c0c6c15763123cc80f283d,1,40,5,0
sense1-2,42,1746434575245095622,534,534,273400,1afd2694b3a86c7d56120f567d5282c01142d46b72102d4370ab23ad9a944064,1,41,2,0
sense1-2,43,1746434575678689512,534,534,273400,1afd2694b3a86c7d56120f567d5282c01142d46b72102d4370ab23ad9a944064,1,42,2,0
sense1-2,44,1746434576208795364,534,534,273402,5d0e64768368ee6a02a2992d170ae3515ca0767f90c0c6c15763123cc80f283d,1,43,5,0
sense1-2,45,1746434576640035977,534,534,273402,5d0e64768368ee6a02a2992d170ae3515ca0767f90c0c6c15763123cc80f283d,1,44,5,0
sense1-2,46,1746434577186884912,534,534,273402,5d0e64768368ee6a02a2992d170ae3515ca0767f90c0c6c15763123cc80f283d,1,45,5,0
sense1-2,47,1746434577950839566,717,717,493060,15d88e5078f5384c71cc910aa2ee73c6ea3c804c2728d3ccc0bcc10cd4624be1,1,46,1,0
sense1-2,48,1746434578762193482,719,750,521437,680bf12cc91a4b526d49242edda2959d7ef6acdb3c66cf34d5798cda3ac13546,1,47,1,0
sense1-2,49,1746434579199548412,534,534,275050,20fed68d40447ffe610424a611fe6820a51bfc1b361ec9569d79d9953c0b0973,0,,1,1
sense1-2,50,1746434579635687692,534,534,274615,3c20a1e30c55dd29be297e6993fe33b222ce3830fd101259ec11ea4e16f4540d,1,49,1,0
sense1-2,51,1746434580070155273,534,534,274551,bc8694968d86a7adde73d168ee6f444ff20241963cb1cf0128dee2e888479eaa,1,50,2,0
sense1-2,52,1746434580506269824,534,534,274551,bc8694968d86a7adde73d168ee6f444ff20241963cb1cf0128dee2e888479eaa,1,51,2,0
sense1-2,53,1746434581147201439,660,660,414919,4fe6722a8e0efe0d531d64fa53e81fed471191db9abd6e74165942cae0e35918,1,52,1,0
sense1-2,54,1746434581583034566,534,534,270410,f4a72e2a5b43d8ba3cffbba06e2073df9a8cf7d72d0ca879ceff0b9f6dac82f6,1,53,1,0
sense1-2,55,1746434582027973041,534,534,272516,17621420e0e6552b45fd10cebbc0e29cf3f2e935e8d93e7e2bb4d526797bd5df,1,54,1,0
sense1-2,56,1746434582464222156,534,534,272516,da5d81065bed239195ac46456b8d59a841d6da65227fe532379ce21124d4e022,1,55,1,0
sense1-2,57,1746434582903829012,534,534,274577,88f0132afaaed154036967c45e08b779bbc7de94826053e34b9062a1b224103f,1,56,2,0
sense1-2,58,1746434583365622897,534,534,274577,88f0132afaaed154036967c45e08b779bbc7de94826053e34b9062a1b224103f,1,57,2,0
sense1-2,59,1746434583799937308,534,534,273485,14ff7015fed8e8399e6e597d4b1eeb3bf7f9977c528c3ab87709e610440c16f9,1,58,4,0
sense1-2,60,1746434584257861762,534,534,273485,14ff7015fed8e8399e6e597d4b1eeb3bf7f9977c528c3ab87709e610440c16f9,1,59,4,0
sense1-2,61,1746434584711713896,534,534,273485,14ff7015fed8e8399e6e597d4b1eeb3bf7f9977c528c3ab87709e610440c16f9,1,60,4,0
sense1-2,62,1746434585227097318,534,534,273485,14ff7015fed8e8399e6e597d4b1eeb3bf7f9977c528c3ab87709e610440c16f9,1,61,4,0
sense1-2,63,1746434585665657436,534,534,274615,583ef1a714b98de2d3a69c82d89a45235335236fba59c0f26f0af2fdc8918002,1,62,1,0
sense1-2,64,1746434586194722559,534,534,274616,510b0b864cefb0e2df0fcb219defb5f210c4e4388c78d101a384d715cee798a8,1,63,1,0
sense1-2,65,1746434586631320074,534,534,273638,03f8e741f31b858178a84b8fa6c5ae35505ab0985953ea4a36e2668d8f602590,1,64,1,0
sense1-2,66,1746434587203741953,534,534,273637,4f7a6d1249ffa0edfb251f462d9b6c0b1a498fe34f9955ac9246e26f82a74a0f,1,65,1,0
sense1-2,67,1746434587637748290,534,534,273030,efb74c95813538a0f3ae0ff889e0d28a89152261f26cb328f1847493b0a85939,1,66,1,0
sense1-2,68,1746434588203109537,534,534,273117,949b52dd6f6061fd796219b75f25d8fa82e11417cf00fb098f38eec1964b10b3,1,67,1,0
sense1-2,69,1746434588642456751,534,534,275775,c5c9094a7fc51b3e1d6aa7046531656ad6bfb413d4e61b70de51e1b4f6f838a8,1,68,2,0
sense1-2,70,1746434589198780723,534,534,275775,c5c9094a7fc51b3e1d6aa7046531656ad6bfb413d4e61b70de51e1b4f6f838a8,1,69,2,0
sense1-2,71,1746434589642937893,534,534,276341,7f975b73c394605f29d05a0c43b12d354f8ddc6f6dd508ac9c411ac1b8eaf970,1,70,6,0
sense1-2,72,1746434590200062138,534,534,276341,7f975b73c394605f29d05a0c43b12d354f8ddc6f6dd508ac9c411ac1b8eaf970,1,71,6,0
sense1-2,73,1746434590632721648,534,534,276893,0cdc9e399ac6ced76ec57f29c1a99d5044ad64bce941961ab00ce96bacbbddc6,1,72,1,0
sense1-2,74,1746434591282095155,534,588,299097,05147a7e431b49aededa8e57d174c85e140ed78ef080c84b7572acc95b47dfac,1,73,1,0
sense1-2,75,1746434591703099756,534,534,276341,7f975b73c394605f29d05a0c43b12d354f8ddc6f6dd508ac9c411ac1b8eaf970,1,74,6,0
sense1-2,76,1746434592213142106,534,534,276341,7f975b73c394605f29d05a0c43b12d354f8ddc6f6dd508ac9c411ac1b8eaf970,1,75,6,0
sense1-2,77,1746434592645224594,534,534,276341,7f975b73c394605f29d05a0c43b12d354f8ddc6f6dd508ac9c411ac1b8eaf970,1,76,6,0
sense1-2,78,1746434593192928886,534,534,276341,7f975b73c394605f29d05a0c43b12d354f8ddc6f6dd508ac9c411ac1b8eaf970,1,77,6,0
sense1-2,79,1746434593630273164,534,534,274803,edf22ac4a7248093186e9badf98019a66d239e4a9e587e50d878c13d1fb03344,1,78,1,0
sense1-2,80,1746434594301304966,534,534,274810,75a477830c157bca9e6e6ac470e4f5815179bbb224c1eee85095fa80603ba9da,1,79,1,0
sense1-2,81,1746434594742524597,534,534,275781,ff9a82815ea48d1539596414a97b34e479c520a493ed2f84f473496f52e38bd5,1,80,1,0
sense1-2,82,1746434595206530398,534,534,275783,3060cb9ea096cf39a63c243f5c28727ad19efcd281b14ad67661a5aa87865db6,1,81,1,0
sense1-2,83,1746434595644760633,534,534,273765,42d0ba523c9bd1f8551e7b3cd85dbded320e350728a00f164e844da0c825434d,1,82,1,0
sense1-2,84,1746434596207444395,534,534,273763,5ccd900d8793972737f495fb63f9db7468baf40f201d5bfe53dacdceef7e426a,1,83,1,0
sense1-2,85,1746434597155233868,790,787,588155,99c811a286baf720f4be34a13efeb384c0da270ce6636df400cbc977210d2da5,1,84,1,0
sense1-2,86,1746434597579490688,534,534,270292,c228de68a79bbe39215935a761c7e57661a2c64cbcd7f3c17c0124a0c88190ae,1,85,1,0
sense1-2,87,1746434598017113023,534,534,274490,f44c613098915adc4eab46cb540cf28aa562f38f62afbe607ebd1b5ee0b011d9,1,86,1,0
sense1-2,88,1746434598516923298,557,583,304604,0e62ac1a7c7d9681e0db14dd869ff3b16ce80f651f54cf1caeda6d61f8f13e96,1,87,1,0
sense1-2,89,1746434598959403947,534,534,274414,9493cbc6948f402ecc51a0d9e7daf1be302aef57d5c1e47356193641ec40f1f0,1,88,1,0
sense1-2,90,1746434599388960214,534,534,274413,b9351157a5862e1fe37a0ea418bf53fd8dff390068bc83c6873b9613b1747ae4,1,89,1,0
sense1-2,91,1746434599831662881,534,534,275183,252266973c0e6a436e9c1d9d8edcfe2c21ae6bfa91d4a9e928a572ab5bd9a64b,1,90,2,0
sense1-2,92,1746434600274642781,534,534,275183,252266973c0e6a436e9c1d9d8edcfe2c21ae6bfa91d4a9e928a572ab5bd9a64b,1,91,2,0
sense1-2,93,1746434601222703982,736,859,604251,d8c479bfaa4afd7c71c4819eebb6a0116be649c7b88d302f09bbd7ef132a05f6,1,92,1,0
sense1-2,94,1746434601667605642,534,534,269272,38fca9c2334f6dd5d97207fe3bd023c693daf1ce8931c0923541e13166d723b5,1,93,1,0
sense1-2,95,1746434602502810829,750,731,524153,a07a5e509f88de904ecde54f542da59b221204060f20483e5198c82cc84ee54b,1,94,1,0
sense1-2,96,1746434603495450670,742,900,638989,722bd24b05efcdef3873cc90476cdf1ae0c875034230c9cc9144eba8afa8d2c4,1,95,1,0
sense1-2,97,1746434603983623631,534,616,312315,318cc88d1d9634926e06b8998a4787f874dcef45c7084cb539984a7a91fb9077,1,96,1,0
sense1-2,98,1746434604673865160,659,702,438752,5e66b8bac09560ba618af61ab8cad95f8927face64da0272f60384db907e35d7,1,97,1,0
sense1-2,99,1746434605427595924,706,706,471739,05d3f7fbb033f2e0248423c15cccec061ce1a2487a4da503fb2c8267764a5832,1,98,1,0
sense1-2,100,1746434606453576226,737,847,594305,5423fbe5297f5fdb7f3048afc7d4ccf72dece279b35266d5e97ba783c49689ff,1,101,1,0
sense1-2,101,1746434606920431546,534,534,273160,d33b1d3ae0eadc6ad7b5c7715e9a0050a9d68f8025a7d907da12876cff8fadf1,1,102,1,0
sense1-2,102,1746434607927598940,714,936,639203,daca80e1bf77a160bb94d738db2731ceb0b99df1d4651a1266063f19eb8914c1,1,103,1,0
sense1-2,103,1746434608753675520,731,775,543504,758a82b48e1ce5ef34b518e7862baeb7b1640f6e88b7d32f0373c4bcf8f4aec1,1,104,1,0
sense1-2,104,1746434609225970117,534,534,273938,318137fa4b411bbfd40921323c4845388ac60a5a9dc7051c9fd734f6c74c8344,1,105,1,0
sense1-2,105,1746434609709983135,534,534,273265,cf3de98de0f25c293c51a1224c1f3a88c0e2c4e5c8a39b825245eff800787d2b,1,107,1,0
sense1-2,106,1746434610164543955,534,534,271535,88b5c00a302076137cbf8fc340f74b08eaf8734310a4f4ada6e98c14f649b538,1,108,2,0
sense1-2,107,1746434610607147033,534,534,271535,88b5c00a302076137cbf8fc340f74b08eaf8734310a4f4ada6e98c14f649b538,1,109,2,0
sense1-2,108,1746434611459517224,534,534,271615,f283b0213215eb4dba30a389544df21befab276f9d5eefd5a829f5253e114620,1,114,2,0
sense1-2,109,1746434612295852937,534,534,271615,f283b0213215eb4dba30a389544df21befab276f9d5eefd5a829f5253e114620,1,115,2,0
sense1-2,110,1746434612746120305,534,534,271613,46eb8e38cbea6cf796d759f0101dcd7485614d8c138d63b2dd2485127dc45f77,1,116,2,0
sense1-2,111,1746434613213434560,534,534,271613,46eb8e38cbea6cf796d759f0101dcd7485614d8c138d63b2dd2485127dc45f77,1,117,2,0
sense1-2,112,1746434613670079272,534,534,271637,41c8893dc2bfece387e0fb05666d747fb4472c3f5feadfd8571b1b4c39e5a0b6,1,118,5,0
sense1-2,113,1746434614223858846,534,534,271637,41c8893dc2bfece387e0fb05666d747fb4472c3f5feadfd8571b1b4c39e5a0b6,1,119,5,0
sense1-2,114,1746434614678587184,534,534,271637,41c8893dc2bfece387e0fb05666d747fb4472c3f5feadfd8571b1b4c39e5a0b6,1,120,5,0
sense1-2,115,1746434615226097650,534,534,271637,41c8893dc2bfece387e0fb05666d747fb4472c3f5feadfd8571b1b4c39e5a0b6,1,121,5,0
sense1-2,116,1746434615682785699,534,534,271637,41c8893dc2bfece387e0fb05666d747fb4472c3f5feadfd8571b1b4c39e5a0b6,1,122,5,0
sense1-2,117,1746434617202799575,534,534,271638,78ee543c65caed69436b5c2de59b5986879ecde4610db0d80460600437ee4478,1,125,2,0
sense1-2,118,1746434617650172592,534,534,271638,78ee543c65caed69436b5c2de59b5986879ecde4610db0d80460600437ee4478,1,126,2,0
sense1-2,119,1746434619208477079,534,534,272225,d30dd405f2e8a4912b6505e2988e1194bd1e618707f607b9b096ba4c81976296,1,129,5,0
sense1-2,120,1746434619645669826,534,534,268757,0d11e2d52f5cc942b050e80fa680a3ea35256684af817ac312f906608bcb4d5a,1,130,1,0
sense1-2,121,1746434620198183597,534,534,271806,a7cf65c4bf6fc290d72d7580a97542b992273488fb126a1d96447d46070e8abd,1,131,1,0
sense1-2,122,1746434620634126610,534,534,272225,d30dd405f2e8a4912b6505e2988e1194bd1e618707f607b9b096ba4c81976296,1,132,5,0
sense1-2,123,1746434621208131824,534,534,272225,d30dd405f2e8a4912b6505e2988e1194bd1e618707f607b9b096ba4c81976296,1,133,5,0
sense1-2,124,1746434621654812712,534,534,272225,d30dd405f2e8a4912b6505e2988e1194bd1e618707f607b9b096ba4c81976296,1,134,5,0
sense1-2,125,1746434622207077358,534,534,272225,d30dd405f2e8a4912b6505e2988e1194bd1e618707f607b9b096ba4c81976296,1,135,5,0
sense1-2,126,1746434622648887148,534,534,272602,dfd2569cc27c80ad61e4894e7f6b405cbfda323d998a07b587ff1dda6ea1f8e6,1,136,1,0
sense1-2,127,1746434623224907392,534,534,272601,0611246c63964097f03e33df5991c006f1aac61af4faabb4494ff844ba083525,1,137,1,0
sense1-2,128,1746434623664748483,534,534,272950,b6f9c974af14cbf84193a0cb13603b5dfb325498065db7c5141bf0a28569ce42,1,138,1,0
sense1-2,129,1746434624443449999,534,534,274520,580be41ca37628f30c5f747111dc8b5ea3d75e66b7a61a1317acaf53e9a02a11,1,140,1,0
sense1-2,130,1746434625338487283,590,640,356226,8c6cd1fd8ea4e3319eab8c8e0ea60cc57de1cb9925d539f8967c0743bafd4032,1,141,1,0
sense1-2,131,1746434625797106526,534,534,274418,8a28ffcfab73f301ee2d5a14bf38856f2ddf82652b8d1574c527af39ee62282c,1,142,2,0
sense1-2,132,1746434626234323701,534,534,274418,8a28ffcfab73f301ee2d5a14bf38856f2ddf82652b8d1574c527af39ee62282c,1,143,2,0
sense1-2,133,1746434626678013791,534,534,273575,ad8b525e3918f59fe11657b88396bf4006f00a8c786d72fe7730e308e1e30ab8,1,144,1,0
sense1-2,134,1746434627390228980,601,663,375334,97a0ae85443f11258ecb7df75cba8c33a3156be1dfddf9040394d8a265392c94,1,145,1,0
sense1-2,135,1746434627860220691,534,534,272916,bbd1c89240d2a5af81403e45cb5df8ec3a16e2a5aec695e6bec4afbcc4c55884,1,146,2,0
sense1-2,136,1746434628307133187,534,534,272916,bbd1c89240d2a5af81403e45cb5df8ec3a16e2a5aec695e6bec4afbcc4c55884,1,147,2,0
sense1-2,137,1746434628954696761,603,675,384309,51d5f31a24efcfa19ee7ac168097f991dbbcf6f20d7d78c04dfbc13821c0ef14,1,148,2,0
sense1-2,138,1746434629587766930,603,675,384309,51d5f31a24efcfa19ee7ac168097f991dbbcf6f20d7d78c04dfbc13821c0ef14,1,149,2,0
sense1-2,139,1746434630054610785,534,534,272234,715955631a06f8f68fc250085d0507c9f7d56ff1bc74fbc6af15a6c86288d851,1,150,1,0
sense1-2,140,1746434630504930863,534,534,272235,ceee7f1bce15ad38fa302dc3515787e3d1bff0523553f06088d159954f2afb1c,1,151,1,0
sense1-2,141,1746434631125803660,597,679,383013,22b0b048ed5e2e01bc6d48ede31629b640f7cde7e5e016fe7893785b161ca471,1,152,1,0
sense1-2,142,1746434631781880999,612,685,395641,f24a5296ed3b2e78aceef96feaabda929fd736195c8b01e49d0e2f87a444baa4,1,153,1,0
sense1-2,143,1746434632233689552,534,534,273887,6323679c1c69632d877ddb719fb21b1b7ac717a43f069822e8aaced4772f124c,1,154,1,0
sense1-2,144,1746434632682145926,534,534,273888,5b0e5431008c69b02d5b4b48c89eabec0a1e32d97537d311cdc0a5e79edb9aa7,1,155,1,0
sense1-2,145,1746434633378506193,625,708,418652,ea4d2d046cec6133572a22d6767aa20461cd253ebc20eae4068c352405bf4d98,1,156,1,0
sense1-2,146,1746434633813836469,534,534,274136,c46acd4855d785a5ed96783e2fec7914e9b2e48ca5d58c703fe37bafea566de4,1,157,1,0
sense1-2,147,1746434634452501541,603,698,399236,336d39a86dbfdbc76dbf3e04df12d47a8ee9ac2d674277bdacf16e8dff2989b6,1,158,1,0
sense1-2,148,1746434635081318288,598,691,391367,568ac921a186d27eeb1519c02d0bf8f7029d4d7310b8d88b56a0ba75b1431db6,1,159,1,0
sense1-2,149,1746434635735163975,591,700,391163,1e2e5b6d7cf59d0f51946bf18e1e8caaa07cdd0cb9caef1dbb22b3245ee2e9bb,1,160,1,0
sense1-2,150,1746434636393468795,591,699,391240,1039666ac77c70fdc7508e6acb368a294863439262aeab1f42817070d50d7c48,1,161,1,0
sense1-2,151,1746434637051012825,576,691,375885,bb193d8adc97969583137fcab2037a881dd87452cd9ac88ba3ba9238a87a20f2,1,163,1,0
sense2-1,0,1746435513267897436,534,534,282270,dd13e33de0eb9c6bffff27b08e554e1a08e5241af504bf4d8912063043efa756,0,,9,1
